id,total,asian,black,hispanic,white,indian_american,indian_american
43100853,704,2,255,70,321,2,4
43100854,4,0,3,0,1,0,0
43100855,8,1,3,1,3,0,0
43100856,649,2,409,97,109,0,0
43100857,11,0,4,3,4,0,0
43840568,3,0,0,0,3,0,0
44247637,1,0,0,0,1,0,0
44247659,2,0,2,0,0,0,0
45891160,1,0,0,1,0,0,0
46703201,2,0,1,1,0,0,0
4790735,11,0,0,6,5,0,0
48064208,2,0,0,1,1,0,0
48919770,5,0,0,0,5,0,0
48919776,13,0,2,2,9,0,0
48920801,18,0,4,5,9,0,0
48938065,2,0,1,0,1,0,0
48938073,17,0,10,0,7,0,0
48938078,19,0,9,3,7,0,0
48938082,6,0,0,1,5,0,0
48938096,5,0,1,0,3,0,0
48938110,12,0,3,2,7,0,0
48941502,6,0,1,3,2,0,0
48941599,13,1,3,1,7,0,0
48941978,15,0,4,2,8,0,0
48942237,6,0,2,1,3,0,0
48981989,3,0,2,0,1,0,0
48982020,16,0,11,1,4,0,0
48982033,12,0,2,0,10,0,0
48982035,4,0,0,2,2,0,0
48982037,1,0,1,0,0,0,0
48982043,4,0,2,1,1,0,0
48982055,2,0,0,0,1,0,0
48982057,8,0,0,1,7,0,0
48982059,1,0,0,0,1,0,0
48983177,3,0,1,0,2,0,0
48983694,3,0,0,0,3,0,0
48983695,1,0,1,0,0,0,0
48983697,1,0,0,0,1,0,0
49175299,30,0,9,1,20,0,0
49515026,4,0,0,4,0,0,0
49666854,3,0,1,0,2,0,0
49666863,3,0,0,2,1,0,0
49666864,2,0,0,1,1,0,0
49734024,5,0,2,0,3,0,0
50447265,14,0,3,1,8,0,0
50585402,19,1,4,0,13,0,0
51811516,19,0,8,1,7,0,0
51811519,13,0,3,1,9,0,0
51811524,1,0,1,0,0,0,0
51811528,8,0,0,0,7,0,0
56208206,1,0,0,0,1,0,0
56749099,8,0,3,0,5,0,0
59032404,4,0,2,0,2,0,0
60239172,3,0,2,0,1,0,0
63104562,76,1,34,11,27,0,0
63104575,2,0,0,1,1,0,0
63104583,3,0,0,0,3,0,0
63104590,7,0,4,0,3,0,0
63106577,14,1,0,0,13,0,0
63106591,8,0,0,1,7,0,0
63106595,1,0,0,0,0,1,0
63106623,3,0,0,2,1,0,0
63107745,4,0,0,0,4,0,0
63566656,8,0,2,1,5,0,0
66942121,2,0,0,0,2,0,0
66942122,11,0,1,0,10,0,0
75801515,1,0,0,0,1,0,0
75801527,2,0,0,0,2,0,0
75801543,7,0,1,3,3,0,0
75801547,11,0,4,2,5,0,0
75801551,2,0,0,0,1,0,0
75801552,1,0,0,0,1,0,0
75916632,7,0,2,1,4,0,0
75917538,3,0,2,0,1,0,0
75917540,1,0,0,0,1,0,0
75917542,13,0,2,2,8,0,0
75917543,4,0,0,0,4,0,0
75917544,2,0,0,0,2,0,0
75920563,9,0,8,0,1,0,0
76505196,14,0,3,0,10,0,0
76611310,2,0,2,0,0,0,0
76611315,1,0,0,1,0,0,0
76611316,14,0,10,2,0,0,0
76611324,1,0,1,0,0,0,0
76611345,5,0,5,0,0,0,0
76743197,17,1,6,0,10,0,0
80676225,12,0,2,1,9,0,0
80870305,5,3,2,0,0,0,0
81229920,78,1,7,3,67,0,0
82332098,1,0,0,0,1,0,0
82576253,33,0,12,3,16,0,0
82576254,2,0,2,0,0,0,0
82576255,1,0,0,0,1,0,0
82576256,48,0,34,3,4,0,0
82576282,1,0,0,0,1,0,0
82576283,2,0,0,0,2,0,0
82576286,1,0,0,0,1,0,0
82576289,2,0,1,0,1,0,0
82576298,1,0,1,0,0,0,0
82576303,3,0,3,0,0,0,0
82576632,18,0,0,0,17,0,0
82860552,6,0,1,1,3,0,0
84956474,5,0,4,0,1,0,0
84956483,8,0,5,0,3,0,0
85310729,1,0,0,1,0,0,0
85310733,1,0,1,0,0,0,0
85310744,1,0,0,0,1,0,0
85310746,9,0,2,0,7,0,0
85632161,1,0,0,1,0,0,0
85672959,1,0,0,0,1,0,0
85961126,1,0,0,1,0,0,0
8604822,4,0,3,0,1,0,0
8605842,3,0,2,1,0,0,0
8636087,1,0,1,0,0,0,0
8636092,18,0,7,2,8,0,0
8636131,6,0,3,1,2,0,0
8636133,5,0,4,0,1,0,0
8636137,7,0,4,0,1,0,0
8636141,22,0,9,8,5,0,0
8636142,1,0,0,0,1,0,0
8636143,28,0,9,6,12,0,0
8636144,152,0,120,13,10,0,0
8636185,178,0,170,2,1,0,0
8636192,15,0,2,0,13,0,0
8636197,23,0,16,2,3,0,0
8636207,7,1,3,0,2,0,0
8636345,2,0,1,0,1,0,0
8636347,1,0,0,0,1,0,0
8636352,3,0,0,0,3,0,0
8636357,7,0,1,0,6,0,0
8636360,52,0,41,6,4,0,0
8636363,16,0,11,2,3,0,0
8636367,20,0,13,1,5,0,0
8636369,6,0,6,0,0,0,0
8636371,36,0,29,2,3,0,0
8636374,25,0,20,2,0,0,0
8636377,3,0,1,0,2,0,0
8636381,73,1,57,6,1,0,0
8636386,60,0,13,5,40,0,0
8636388,37,0,29,3,3,0,0
8636391,102,1,48,40,6,0,0
8636397,20,0,10,4,4,0,1
8636401,1,0,0,0,1,0,0
8636406,2,0,1,0,0,0,0
8636411,4,0,3,1,0,0,0
8636416,9,0,1,4,3,0,0
8636418,4,0,3,0,1,0,0
8636421,2,0,2,0,0,0,0
8636425,25,3,9,2,9,0,0
8636426,2,0,1,1,0,0,0
8636427,1,0,0,0,1,0,0
8636431,5,0,3,0,1,0,1
8636433,31,0,12,2,16,0,0
8636436,3,0,0,2,1,0,0
8636438,2,0,2,0,0,0,0
8636444,14,0,8,2,3,0,0
8636446,100,1,71,12,11,0,0
8636459,18,0,4,2,11,0,0
8636465,12,0,3,0,9,0,0
8636466,20,0,17,2,1,0,0
8636467,2,0,0,0,2,0,0
8636470,118,3,93,6,9,0,0
8636474,8,0,3,2,3,0,0
8636477,13,0,10,0,1,0,0
8636480,2,0,1,0,1,0,0
8636483,124,0,95,18,4,0,0
8636485,6,0,0,1,5,0,0
8636487,1,0,0,0,1,0,0
8636491,18,0,15,1,0,0,0
8636494,2,0,1,0,0,0,0
8636495,1,0,0,0,1,0,0
8636498,3,0,0,1,2,0,0
8636501,7,0,5,0,2,0,0
8636502,57,0,39,3,14,0,0
8636505,2,0,2,0,0,0,0
8636509,2,0,0,0,2,0,0
8636512,99,0,88,6,4,0,0
8636516,14,0,3,0,10,0,0
8636534,18,0,17,1,0,0,0
8636541,2,0,0,2,0,0,0
8636545,47,0,31,9,3,0,0
8636551,89,0,20,6,58,0,0
8636553,25,0,17,2,2,0,0
8636555,1,0,0,0,1,0,0
8636556,3,0,1,0,1,0,0
8636560,64,0,54,4,3,0,0
8636589,53,0,26,6,19,0,2
8636593,9,0,8,1,0,0,0
8636617,2,0,0,2,0,0,0
8636618,4,0,1,2,1,0,0
8636621,1,0,0,0,1,0,0
8636633,2,0,1,1,0,0,0
8636635,1,0,0,0,1,0,0
8636637,24,1,5,4,14,0,0
8636640,29,0,29,0,0,0,0
8636670,8,0,0,2,6,0,0
8636683,15,0,10,4,1,0,0
8636684,42,0,30,2,6,0,0
8636688,5,0,0,0,4,0,0
8636691,16,0,7,0,8,0,0
8636702,9,0,9,0,0,0,0
8636708,2,0,2,0,0,0,0
8636712,1,0,0,0,1,0,0
8636721,1,0,0,0,1,0,0
8636723,7,0,6,1,0,0,0
8636726,94,0,74,7,9,0,0
8636732,2,0,0,1,1,0,0
8636734,26,0,19,4,2,0,0
8636746,2,0,2,0,0,0,0
8636748,4,0,4,0,0,0,0
8636749,3,0,3,0,0,0,0
8636750,127,0,106,15,1,0,1
8636752,13,0,6,6,0,0,0
8636755,1,0,1,0,0,0,0
8636759,26,0,21,2,0,0,0
8636776,4,0,0,1,2,0,0
8636778,8,0,3,2,3,0,0
8636779,131,0,87,23,6,0,0
8636783,2,0,1,0,1,0,0
8636787,1,0,1,0,0,0,0
8636792,63,0,20,20,21,0,0
8636794,5,0,5,0,0,0,0
8636796,4,0,4,0,0,0,0
8636799,1,0,0,1,0,0,0
8636801,6,0,0,0,6,0,0
8636807,59,1,40,11,3,0,0
8636821,6,1,4,0,1,0,0
8636827,7,0,1,1,5,0,0
8636829,46,3,27,3,13,0,0
8636831,7,0,3,1,3,0,0
8636847,21,0,11,7,3,0,0
8636852,7,0,0,1,6,0,0
8636856,2,0,0,0,2,0,0
8636860,14,0,11,0,0,0,0
8636863,8,0,5,1,1,0,0
8637533,1,0,0,0,1,0,0
8637534,7,0,2,0,3,0,0
8637536,1,0,0,0,1,0,0
8637563,2,2,0,0,0,0,0
8637564,5,0,1,0,4,0,0
8637567,1,0,1,0,0,0,0
8637569,5,0,1,0,4,0,0
8637571,18,0,16,1,0,0,0
8637572,38,0,24,5,9,0,0
8637576,197,3,95,17,75,0,0
8637579,45,0,39,0,2,0,0
8637580,3,0,3,0,0,0,0
8637586,59,1,17,8,28,0,1
8637588,20,0,15,3,1,0,0
8637594,8,1,5,1,0,0,0
8637598,595,1,188,108,287,0,0
8637601,8,0,8,0,0,0,0
8637603,2,0,1,0,1,0,0
8637609,1,0,1,0,0,0,0
8637643,103,0,30,27,40,0,0
8637650,9,0,1,0,7,0,0
8637669,13,0,7,0,6,0,0
8637673,9,0,6,2,0,0,0
8637677,7,2,2,0,3,0,0
8637690,6,0,0,0,5,0,0
8637693,1,0,0,0,1,0,0
8637700,1,0,1,0,0,0,0
8637702,17,0,11,4,0,0,0
8637703,76,0,61,3,5,0,0
8637704,4,0,3,0,0,0,0
8637705,3,0,0,0,3,0,0
8637710,2,0,1,1,0,0,0
8637712,227,0,152,47,8,0,0
8637714,18,0,17,0,1,0,0
8637716,23,0,11,5,7,0,0
8637721,2,0,2,0,0,0,0
8637723,4,0,4,0,0,0,0
8637727,30,0,16,8,6,0,0
8637728,13,0,9,0,4,0,0
8637733,2,0,0,0,1,0,0
8637737,2,0,0,1,1,0,0
8637738,8,0,4,3,1,0,0
8637740,5,0,4,0,1,0,0
8637744,22,0,7,1,14,0,0
8637745,9,0,1,1,7,0,0
8637747,6,0,5,0,1,0,0
8637749,193,0,167,13,5,0,0
8637760,48,0,24,12,5,0,0
8637772,83,0,66,6,3,0,0
8637773,1,0,0,0,1,0,0
8637774,1,0,1,0,0,0,0
8637788,15,0,4,1,10,0,0
8637791,2,0,0,0,2,0,0
8637793,7,0,5,0,1,0,0
8637797,5,1,1,0,3,0,0
8637798,1,0,0,1,0,0,0
8637815,6,0,4,1,1,0,0
8637837,1,0,0,1,0,0,0
8637841,2,0,1,0,1,0,0
8637842,8,1,2,2,3,0,0
8637847,37,0,24,7,5,0,0
8637854,5,0,4,0,1,0,0
8637856,1,0,0,0,1,0,0
8637860,2,0,0,0,0,0,2
8637862,1,0,0,0,1,0,0
8637863,1,0,0,0,0,0,1
8637873,5,0,2,0,3,0,0
8637876,16,1,4,6,5,0,0
8637878,56,0,41,13,1,0,0
8637881,5,1,2,0,2,0,0
8637883,13,0,12,1,0,0,0
8637896,2,0,0,2,0,0,0
8637898,2,0,0,1,1,0,0
8637907,22,0,13,3,4,0,0
8637919,18,0,11,2,4,0,0
8637924,129,1,90,16,9,0,0
8637930,49,1,33,6,8,1,0
8637931,22,0,6,7,8,0,0
8637941,51,0,36,6,9,0,0
8637947,19,0,7,4,7,0,0
8637949,5,0,3,0,2,0,0
8637952,23,0,15,7,1,0,0
8637956,1,0,1,0,0,0,0
8637964,9,3,1,1,4,0,0
8637965,1,0,0,0,1,0,0
8637967,9,0,3,1,5,0,0
8637969,7,0,3,0,4,0,0
8637970,8,0,4,0,4,0,0
8637982,2,0,0,1,1,0,0
8637984,122,0,65,25,23,0,0
8637988,4,0,1,0,2,0,0
8637992,11,0,7,0,4,0,0
8637995,302,0,221,45,29,0,0
8637999,3,0,0,0,3,0,0
8638014,3,0,1,0,1,0,0
8638018,4,0,0,2,1,0,0
8638019,5,0,4,0,0,0,0
8638039,4,0,2,2,0,0,0
8638054,13,0,10,1,1,0,0
8638084,48,0,40,5,1,0,0
8638096,54,0,45,3,4,0,0
8638097,1,0,0,1,0,0,0
8638098,3,0,2,0,1,0,0
8638103,4,0,2,0,2,0,0
8638109,10,0,4,1,5,0,0
8638110,48,0,38,5,4,0,0
8638118,1,0,1,0,0,0,0
8638121,1,0,0,0,1,0,0
8638125,5,0,5,0,0,0,0
8638127,6,0,1,0,5,0,0
8638129,37,0,28,2,3,0,0
8638134,1,0,0,1,0,0,0
8638139,7,0,5,2,0,0,0
8638151,8,0,4,0,4,0,0
8638153,5,0,0,0,5,0,0
8638155,17,2,12,1,1,0,0
8638166,1,0,0,0,0,0,0
8638225,1,0,1,0,0,0,0
8638228,24,0,20,2,0,0,0
8638232,8,0,7,1,0,0,0
8638249,6,0,0,2,4,0,0
8638252,10,0,2,5,3,0,0
8638253,3,0,1,1,1,0,0
8638257,10,1,9,0,0,0,0
8638259,1,0,0,0,1,0,0
8638261,147,0,129,7,4,0,0
8638263,10,0,6,1,2,0,0
8638270,2,0,2,0,0,0,0
8638274,85,0,82,0,0,0,0
8638280,3,0,3,0,0,0,0
8638282,158,1,65,12,75,0,1
8638327,5,0,4,1,0,0,0
8638333,1,0,1,0,0,0,0
8638336,1,0,0,0,1,0,0
8638337,7,0,3,2,2,0,0
8638338,2,0,2,0,0,0,0
8638347,7,0,2,2,1,0,0
8638351,112,0,78,20,10,0,0
8638354,1,0,0,0,1,0,0
8638356,3,0,0,2,1,0,0
8638359,12,1,5,4,2,0,0
8638360,1,0,1,0,0,0,0
8638366,68,0,47,11,3,0,1
8638369,5,1,2,0,2,0,0
8638373,7,0,6,0,0,0,1
8638398,70,0,6,31,31,0,0
8638399,9,0,5,0,4,0,0
8638401,12,0,10,0,2,0,0
8638403,1,0,0,0,1,0,0
8638405,889,10,377,88,360,0,6
8638411,1,0,1,0,0,0,0
8638413,24,0,16,2,4,0,0
8638415,20,0,1,10,9,0,0
8638416,22,0,8,3,11,0,0
8638426,6,0,4,0,2,0,0
8638427,352,0,298,26,6,0,2
8638430,7,0,3,2,2,0,0
8638431,21,0,13,3,3,0,0
8638432,3,0,1,1,1,0,0
8638434,1,0,1,0,0,0,0
8638445,14,0,9,4,1,0,0
8638447,17,0,3,1,11,0,0
8638453,19,0,8,1,8,0,0
8638456,31,0,19,8,4,0,0
8638457,3,0,3,0,0,0,0
8638460,67,0,58,3,1,0,0
8638466,19,0,12,2,4,0,0
8638470,30,0,22,3,3,0,0
8638476,15,0,14,0,1,0,0
8638477,5,0,3,2,0,0,0
8638478,25,0,22,3,0,0,0
8638480,4,0,4,0,0,0,0
8638481,40,0,4,24,12,0,0
8638488,31,0,30,0,0,0,0
8638491,15,0,14,1,0,0,0
8638916,3,0,0,0,1,0,0
8638921,1,0,0,0,1,0,0
8638922,31,1,14,2,14,0,0
8638927,3,0,0,0,3,0,0
8638929,16,0,11,1,3,0,0
8638931,1,0,1,0,0,0,0
8638934,36,0,14,4,17,0,0
8638937,75,0,67,6,2,0,0
8638940,23,0,14,6,1,0,0
8638954,375,0,353,7,4,0,0
8638955,29,0,15,8,6,0,0
8638965,2,0,1,0,1,0,0
8638967,5,0,2,3,0,0,0
8638969,1,0,0,0,1,0,0
8638980,29,0,12,4,11,0,0
8638984,18,0,15,1,2,0,0
8638990,1,0,0,0,1,0,0
8638993,1,0,1,0,0,0,0
8638997,2,0,2,0,0,0,0
8639002,16,0,10,4,0,0,0
8639052,9,0,6,0,2,0,1
8639055,5,0,0,1,3,0,0
8639060,3,0,1,0,1,0,0
8639063,47,0,43,2,1,0,0
8639070,7,0,5,1,0,0,0
8639074,161,0,81,31,40,0,0
8639078,2,0,1,1,0,0,0
8639091,271,0,200,39,21,0,1
8639100,7,0,1,6,0,0,0
8639140,1,0,0,1,0,0,0
8639141,3,1,0,1,1,0,0
8639143,66,1,57,4,2,0,0
8639176,10,0,2,5,3,0,0
8639178,28,0,24,1,2,0,0
8639181,3,0,2,0,1,0,0
8639183,49,0,34,6,4,0,0
8639202,29,0,26,0,2,0,0
8639204,59,0,21,33,4,0,0
8639207,2,0,2,0,0,0,0
8639209,2,0,2,0,0,0,0
8639223,1,0,1,0,0,0,0
8639227,1,0,0,0,1,0,0
8639228,15,0,3,2,10,0,0
8639244,53,1,37,9,2,0,0
8639246,10,0,4,0,5,0,0
8639250,70,0,65,3,2,0,0
8639252,4,0,0,0,3,0,0
8639253,3,0,0,0,3,0,0
8639256,1,0,0,0,1,0,0
8639261,6,0,3,1,2,0,0
8639262,11,0,10,0,0,0,0
8639264,7,0,1,0,6,0,0
8639268,7,0,0,0,7,0,0
8639295,10,0,8,0,1,0,0
8639297,17,0,12,5,0,0,0
8639305,9,0,5,2,1,0,0
8639314,6,0,4,1,1,0,0
8639316,29,0,22,1,5,0,0
8639319,1,0,0,1,0,0,0
8639320,15,0,10,4,1,0,0
8639321,7,0,6,1,0,0,0
8639324,3,0,3,0,0,0,0
8639333,6,0,0,2,3,0,0
8639336,3,0,0,0,2,0,0
8639350,3,0,0,0,3,0,0
8639358,160,0,151,4,2,0,0
8639368,40,0,35,2,2,0,0
8639374,3,0,2,1,0,0,0
8639377,5,0,1,3,1,0,0
8639378,27,0,1,0,26,0,0
8639382,2,0,0,0,0,0,0
8639386,1,0,1,0,0,0,0
8639387,4,0,1,0,3,0,0
8639388,3,0,1,0,2,0,0
8639390,1,0,0,0,1,0,0
8639402,31,0,24,5,1,0,0
8639403,12,0,10,0,1,0,0
8639405,1,0,0,0,1,0,0
8639406,5,0,1,2,2,0,0
8639407,3,0,3,0,0,0,0
8639410,22,0,11,7,4,0,0
8639412,2,0,0,0,2,0,0
8639417,2,0,2,0,0,0,0
8639418,13,0,6,0,7,0,0
8639440,3,0,2,0,0,0,0
8639441,6,0,2,1,3,0,0
8639444,1,0,0,0,1,0,0
8639455,15,0,12,0,2,0,0
8639457,1,0,0,0,1,0,0
8639458,1,0,1,0,0,0,0
8639464,2,0,0,0,2,0,0
8639468,5,0,2,0,1,2,0
8639469,5,0,1,0,4,0,0
8639475,3,0,1,0,2,0,0
8639478,3,0,1,0,2,0,0
8639481,2,0,1,1,0,0,0
8639483,14,0,10,1,2,0,0
8639521,85,0,77,5,2,0,0
8639523,69,0,59,4,4,1,0
8639525,14,0,4,3,7,0,0
8639535,21,0,13,2,2,0,0
8639537,1,0,0,0,1,0,0
8639562,81,0,33,8,32,0,1
8639565,17,0,3,5,9,0,0
8639567,27,0,18,8,1,0,0
8639575,2,0,1,0,1,0,0
8639579,6,0,5,1,0,0,0
8639583,4,0,0,0,4,0,0
8639586,57,1,10,1,44,0,0
8639596,9,0,8,0,1,0,0
8639598,20,1,5,4,9,0,0
8639600,13,0,11,1,1,0,0
8639603,1,0,0,0,1,0,0
8639605,10,0,8,0,2,0,0
8639606,6,0,4,1,1,0,0
8639634,20,0,12,1,6,0,0
8639637,16,0,6,6,3,0,0
8639659,2,0,0,0,1,0,1
8639663,4,0,1,0,2,0,0
8639668,5,0,1,0,4,0,0
8639691,2,0,0,0,2,0,0
8639704,5,0,0,0,5,0,0
8639712,36,0,26,7,2,0,0
8639717,32,0,25,3,3,0,0
8639718,297,0,247,18,17,0,0
8639732,164,0,144,9,6,0,0
8639753,1,0,1,0,0,0,0
8639755,56,0,49,2,3,0,0
8639757,10,0,9,1,0,0,0
8639775,72,0,15,19,33,0,0
8639780,59,0,52,2,3,0,0
8639782,22,0,14,4,4,0,0
8639784,15,2,6,2,3,0,0
8639787,2,0,1,1,0,0,0
8639788,1,0,0,0,1,0,0
8639789,26,0,16,6,3,0,0
8639790,72,0,58,4,4,0,0
8639791,3,0,1,0,2,0,0
8639794,15,0,12,0,1,0,1
8639797,29,0,12,6,9,0,0
8639801,2,0,0,0,2,0,0
8639802,73,0,53,10,1,0,0
8639808,185,0,155,17,12,0,0
8639810,18,0,11,1,6,0,0
8639815,1,0,0,0,1,0,0
8639823,290,0,233,29,19,0,0
8639825,19,0,16,2,0,0,0
8639828,1,0,0,0,1,0,0
8639829,7,0,3,1,3,0,0
8639831,5,0,3,1,1,0,0
8639832,202,2,136,26,25,0,0
8639833,1,0,1,0,0,0,0
8639842,1,0,0,0,1,0,0
8639862,51,2,19,12,16,0,0
8639885,40,0,36,1,1,0,0
8639888,80,0,50,5,24,0,0
8639889,2,0,1,1,0,0,0
8639892,23,0,20,1,2,0,0
8639893,38,0,30,1,5,0,0
8639920,7,0,6,0,0,0,0
8639921,3,0,3,0,0,0,0
8639924,6,0,0,4,2,0,0
8639926,13,0,10,3,0,0,0
8639927,5,0,2,1,1,0,0
8639942,4,0,0,0,4,0,0
8639968,1,0,0,0,1,0,0
8639971,8,0,5,1,2,0,0
8639975,5,0,3,0,2,0,0
8639992,126,2,86,17,14,0,0
8639995,1,0,1,0,0,0,0
8639997,174,1,119,22,15,0,0
8640004,6,1,2,1,2,0,0
8640006,2,0,0,0,2,0,0
8640029,4,0,2,0,2,0,0
8640053,3,0,2,0,1,0,0
8640056,1,0,0,0,1,0,0
8640063,17,0,8,2,7,0,0
8640064,23,0,12,3,6,0,0
8640068,8,0,1,0,7,0,0
8640075,100,0,74,7,1,0,1
8640077,103,7,27,8,54,0,0
8640083,19,0,6,4,9,0,0
8640086,20,5,8,5,1,0,0
8640093,3,0,1,1,1,0,0
8640095,7,0,1,1,5,0,0
8640101,27,0,2,8,16,0,0
8640106,143,1,123,7,4,0,0
8640109,9,0,7,0,2,0,0
8640112,7,1,1,1,4,0,0
8640114,23,0,0,8,12,0,0
8640116,9,0,1,0,7,0,0
8640119,1,0,0,0,1,0,0
8640123,1,0,1,0,0,0,0
8640124,1,0,0,0,0,0,0
8640125,4,0,2,0,1,0,0
8640126,47,2,14,0,29,0,0
8640128,6,0,2,1,2,0,0
8640131,8,0,7,0,1,0,0
8640132,6,0,3,1,2,0,0
8640148,6,0,0,1,5,0,0
8640154,2,0,0,0,1,0,0
8640180,155,0,100,19,34,0,0
8640187,2,0,2,0,0,0,0
8640189,91,0,38,18,32,0,0
8640190,294,0,239,31,9,0,0
8640191,3,0,0,0,3,0,0
8640238,14,0,12,1,1,0,0
8640254,114,0,84,23,2,0,0
8640255,2,0,2,0,0,0,0
8640256,33,0,16,6,3,0,0
8640257,7,0,3,0,4,0,0
8640261,3,0,2,1,0,0,0
8640309,1,0,0,1,0,0,0
8640312,1,0,1,0,0,0,0
8640321,11,0,3,6,2,0,0
8640322,72,0,59,7,3,0,0
8640324,4,0,2,0,2,0,0
8640329,2,0,2,0,0,0,0
8640333,6,0,3,3,0,0,0
8640344,10,0,6,0,2,0,0
8640350,2,1,1,0,0,0,0
8640354,28,0,14,2,11,0,0
8640358,7,0,7,0,0,0,0
8640361,6,0,0,0,6,0,0
8640368,2,0,0,0,2,0,0
8640396,6,0,2,4,0,0,0
8640402,72,0,50,7,13,0,0
8640404,11,0,0,0,11,0,0
8640405,58,0,49,5,3,0,0
8640420,2,0,0,0,2,0,0
8640430,9,0,5,2,0,0,1
8640435,1,0,0,0,1,0,0
8640448,78,0,45,28,5,0,0
8640450,3,0,1,0,2,0,0
8640452,26,1,6,3,13,0,0
8640458,4,1,2,0,1,0,0
8640472,2,0,0,0,2,0,0
8640475,11,0,4,4,3,0,0
8640476,7,0,0,5,2,0,0
8640479,99,0,86,6,4,0,0
8640481,3,0,0,0,3,0,0
8640496,2,0,0,0,2,0,0
8640497,4,0,0,2,2,0,0
8640500,65,0,57,3,3,0,0
8640512,11,0,10,1,0,0,0
8640517,115,0,85,13,9,0,2
8640519,23,0,13,6,2,0,0
8640522,24,0,18,3,2,0,0
8640523,7,0,1,0,6,0,0
8640525,7,0,7,0,0,0,0
8640527,2,0,0,0,2,0,0
8640536,55,0,29,7,11,0,1
8640537,1,0,0,1,0,0,0
8640538,1,0,0,0,1,0,0
8640547,1,0,1,0,0,0,0
8640558,6,0,6,0,0,0,0
8640566,59,0,21,19,15,0,0
8640570,2,0,0,1,1,0,0
8640571,3,0,3,0,0,0,0
8640591,8,0,2,0,6,0,0
8640601,55,0,19,29,4,0,1
8640605,1,0,1,0,0,0,0
8640609,61,0,20,13,27,0,0
8640614,64,0,58,2,2,0,0
8640616,24,0,17,5,1,0,0
8640623,47,0,15,10,21,0,0
8640627,3,0,1,0,2,0,0
8640628,9,0,6,1,2,0,0
8640629,27,5,8,4,10,0,0
8640631,7,0,1,2,4,0,0
8640634,222,0,200,15,1,0,0
8640638,24,1,18,2,2,0,0
8640639,4,0,1,0,2,0,0
8640641,12,0,3,0,9,0,0
8640643,93,0,71,11,8,0,0
8640645,96,0,67,18,6,0,0
8640646,1,0,1,0,0,0,0
8640648,2,0,1,0,1,0,0
8640649,133,0,101,19,8,0,0
8640650,18,0,2,3,13,0,0
8640651,19,0,12,0,5,0,0
8640655,19,0,17,0,1,0,0
8640656,100,1,80,7,7,0,2
8640674,88,1,30,7,47,0,0
8640676,59,0,25,28,4,0,0
8640677,36,0,30,2,4,0,0
8640682,55,0,42,10,2,0,0
8640684,33,0,28,5,0,0,0
8640685,9,0,1,0,8,0,0
8640687,24,0,18,1,3,0,0
8640688,49,1,26,6,11,0,0
8640690,9,0,4,1,4,0,0
8640695,4,0,4,0,0,0,0
8640703,20,0,11,4,2,0,0
8640707,4,0,1,0,3,0,0
8640711,1,0,0,0,1,0,0
8640714,4,0,3,0,1,0,0
8640742,4,0,2,2,0,0,0
8640771,130,0,106,13,4,0,1
8640775,1,0,0,0,1,0,0
8640782,2,0,0,0,2,0,0
8640788,2,0,1,1,0,0,0
8640791,195,0,161,15,8,0,0
8640796,1,0,0,0,1,0,0
8640797,78,0,33,32,6,0,0
8640799,23,0,12,1,9,0,0
8640800,14,0,1,3,10,0,0
8640801,3,1,2,0,0,0,0
8640802,25,0,15,2,7,1,0
8640804,112,0,94,4,8,0,0
8640806,2,0,2,0,0,0,0
8640808,148,0,129,10,2,0,0
8640809,1,0,1,0,0,0,0
8640813,5,0,0,0,4,0,0
8640815,9,0,2,6,1,0,0
8640818,38,0,9,7,21,0,0
8640819,22,0,12,1,8,0,0
8640864,3,0,3,0,0,0,0
8640868,24,0,2,9,12,0,0
8640872,25,0,11,1,13,0,0
8640874,48,1,37,4,4,0,0
8640878,3,0,1,0,2,0,0
8640886,63,0,49,6,4,0,0
8640899,29,0,26,0,1,0,0
8640910,14,0,1,0,12,0,0
8640913,7,0,6,1,0,0,0
8640918,1,0,0,0,1,0,0
8640924,3,0,0,0,3,0,0
8640926,15,0,1,0,12,0,1
8640932,82,0,57,12,9,0,0
8640939,1,0,1,0,0,0,0
8640942,188,0,117,30,27,0,1
8640944,9,0,8,0,0,0,0
8640946,5,0,3,0,1,0,0
8640947,22,0,21,0,1,0,0
8640975,10,0,6,4,0,0,0
8640977,11,0,6,0,5,0,0
8640989,6,0,4,0,2,0,0
8640994,1,0,0,0,1,0,0
8640997,49,0,37,6,6,0,0
8640999,2,0,0,2,0,0,0
8641000,13,0,1,6,5,0,0
8641015,13,0,13,0,0,0,0
8641020,2,0,1,1,0,0,0
8641022,11,0,2,0,8,0,0
8641037,2,0,1,1,0,0,0
8641047,2,0,0,0,2,0,0
8641049,4,0,0,3,1,0,0
8641052,369,0,303,27,28,0,1
8641070,19,0,18,1,0,0,0
8641076,5,1,0,1,3,0,0
8641078,99,0,73,8,12,0,0
8641082,8,0,8,0,0,0,0
8641108,12,0,10,1,0,0,0
8641110,1,0,1,0,0,0,0
8641111,84,0,69,3,11,0,0
8641113,8,0,7,0,1,0,0
8641115,1,0,1,0,0,0,0
8641118,4,0,2,2,0,0,0
8641119,2,0,2,0,0,0,0
8641127,14,0,5,3,6,0,0
8641129,2,0,2,0,0,0,0
8641147,1,0,1,0,0,0,0
8641149,1,0,0,0,1,0,0
8641152,68,0,49,13,3,0,0
8641154,54,0,34,16,1,0,0
